area,perimeter,circularity,class
1.3673266821319388,1.1692307692307693,0.6176734647016626,0
0.8456346527970778,0.9194405594405595,0.6177639802378739,0
0.9719356357304505,1.0177622377622377,0.5794713470551918,0
0.9884955768943541,1.0018181818181817,0.6082526904536296,0
1.063428412616486,1.0310489510489511,0.6177842286432687,0
0.7880161156454483,0.8875524475524476,0.6177804693768089,0
1.1611356576616434,1.078881118881119,0.6160598469669033,0
1.1790247047324112,1.0868531468531468,0.616408044405068,0
0.8953144762887885,0.946013986013986,0.6178280464751295,0
0.9660444636027278,0.9832167832167832,0.6171428139736326,0
1.0417316567314583,1.0204195804195804,0.6178533728983833,0
1.3673266821319388,1.1692307692307693,0.6176734647016626,0
0.7545370155049752,0.8902097902097902,0.5880076069383258,0
0.9721152446367836,1.0018181818181817,0.5981733523168881,0
0.6529142963017581,0.8078321678321678,0.6178755634484081,0
1.1984943101789094,1.0948251748251747,0.6174951532564913,0
1.0362715459789347,1.023076923076923,0.6114263104790578,0
0.8552257683952607,0.9247552447552447,0.6176099707413941,0
0.8950271020386557,0.946013986013986,0.6176297386444521,0
1.2013989418260547,1.1504161712247325,0.3934306285728699,1
1.1885881192431367,1.117717003567182,0.4123429244002674,1
1.1045491230991942,1.272294887039239,0.2957333812915014,1
0.9570325010568929,0.9750297265160524,0.4362966225208683,1
1.1686032360137846,1.0344827586206897,0.4732726943130878,1
0.000768649354975083,0.023781212841854936,0.5890486225480862,1
1.028773107521234,1.0107015457788349,0.4364802734369002,1
0.944670057264377,1.1533888228299645,0.30776522780809773,1
0.9918138843695155,1.2128418549346018,0.2922218656777703,1
0.9590181785572452,0.9631391200951249,0.4480636070106156,1
1.1858337923878093,1.1058263971462545,0.4202820036702786,1
1.3300836546714665,1.093935790725327,0.48171056424113934,1
0.9202013861310036,0.9155766944114151,0.47575603033259156,1
0.9590181785572452,1.0582639714625446,0.3711331051125677,1
0.8729935049129505,0.8442330558858502,0.5308565546986621,1
1.1005777680984896,0.9869203329369799,0.48971952545706765,1
1.1727667533532329,0.9750297265160524,0.5346466007452365,1
0.98015603581906,1.2158145065398336,0.28737663443685185,1
1.1720621581111723,1.0344827586206897,0.4746735233797896,1
0.7610909696511613,0.8561236623067777,0.4500434499174614,1
1.0761496032467335,1.0282131661442007,0.6301932541746108,0
1.4344339690929768,1.2037617554858935,0.6128679353377549,0
0.8344011543083079,0.9153605015673981,0.6165353475384454,0
1.1935831010293225,1.141065830721003,0.5675428824743788,0
0.992425253872225,1.0156739811912225,0.5956025852741966,0
1.0777453025796604,1.128526645768025,0.52391390449102,0
1.4159836955560097,1.1912225705329154,0.6177885387211618,0
1.0276802360090789,1.0125391849529781,0.6205856760616132,0
0.8607301933016017,0.9655172413793104,0.5716291827628334,0
1.0196518737402904,1.0532915360501567,0.5690129551144778,0
0.9646999779626202,1.0282131661442007,0.5649283487911598,0
1.1440665561044348,1.0909090909090908,0.5951707643951532,0
1.181415893615755,1.103448275862069,0.6007119475468862,0
1.4713345161669116,1.238244514106583,0.5941088468951798,0
1.443110584215767,1.2163009404388714,0.6039276981805227,0
0.6318969358390532,0.8025078369905956,0.607456392002714,0
0.9293452646174585,1.0031347962382444,0.5717759988764939,0
1.2419527370586694,1.1661442006269593,0.565415847426779,0
1.3977827500398121,1.188087774294671,0.6130699707797599,0
1.0563030927934551,1.0407523510971788,0.6037555993340161,0
0.9908295545392981,1.0532915360501567,0.5529287665358311,0
1.2798505962156832,1.1442006269592477,0.6052326293641256,0
0.8523527718037355,0.9780564263322884,0.551644099562483,0
1.024538702947379,1.0376175548589341,0.5891436063987723,0
0.6021271701591356,1.1536050156739812,0.280118230831291,0
0.4991546975811965,0.8652037617554859,0.4128248065326852,0
4.9865604153965684e-05,0.006269592476489028,0.7853981633974483,0
4.9865604153965684e-05,0.006269592476489028,0.7853981633974483,0
1.5062903046788414,1.2539184952978057,0.593113058043668,0
0.9141861209546529,1.0031347962382444,0.5624493956861492,0
0.935877658761628,0.9655172413793104,0.6215362089156397,0
1.0931602651527166,0.9724292101341282,0.4768525908168812,1
0.873124742300739,1.0618479880774963,0.3194242613573777,1
0.8973286498144565,0.838301043219076,0.5267054616668488,1
1.1494774651907766,1.0087555886736215,0.46595594264345047,1
1.145493038155349,0.9556631892697466,0.5173673753757275,1
1.232377335151765,1.0981743666169896,0.42151923651393847,1
0.8884677598401471,0.88301043219076,0.4700307867792773,1
0.8012266484823496,0.838301043219076,0.47029642024239204,1
0.8580790700624822,1.1372950819672132,0.2736511563525716,1
0.873124742300739,1.0618479880774963,0.3194242613573777,1
1.1120119572457103,0.9500745156482862,0.5081716352030756,1
0.7878461099305402,1.0842026825633382,0.2764628246543042,1
1.0735949443369597,1.0869970193740686,0.3748004055964244,1
1.0904841574423547,0.9947839046199701,0.45454633639120723,1
1.1242031145929143,1.0283159463487332,0.4385387193072236,1
1.7913581884488725,1.3787040052100294,0.6177103088241519,0
1.2862579606621698,1.334635840659937,0.47331143769179174,0
1.802518263056796,1.457397156192337,0.5562478285556876,0
0.0005698761501918419,0.025181808314338437,0.5890486225480862,0
1.4571733160405398,1.3094540323455988,0.557025638999799,0
0.7636340412570681,0.9694996201020298,0.5325182352602028,0
0.8204316975595217,1.0072723325735375,0.5300210418302467,0
1.1456885102815155,1.1079995658308912,0.6116906860783652,0
1.1525270240838177,1.095408661673722,0.629568900366385,0
1.0105803730068663,1.0576359492022143,0.5921652819266475,0
1.0896506888459845,1.0985563877130142,0.5918165157643845,0
1.1266451489292715,1.136329100184522,0.5719043294155528,0
4.748967918265349e-05,0.006295452078584609,0.7853981633974483,0
1.4655789892558695,1.2842722240312603,0.58242437333258,0
0.644150008433512,0.8435905785303376,0.5932914172601352,0
0.9496036249363392,1.0293064148485835,0.5874859645295617,0
0.9450446157348045,1.0324541408878758,0.5811058689622702,0
0.8918561750502326,1.0072723325735375,0.5761631839298468,0
1.212933896004153,1.1205904699880604,0.6331225379161163,0
0.8486880566732006,0.9569087159448606,0.6075073830538348,0
1.2991751533998517,1.1835449907739064,0.6079147112965141,0
0.9116118815902164,1.0072723325735375,0.5889259040850553,0
1.0820523401767599,1.095408661673722,0.5910720423110999,0
1.117099723413558,1.1111472918701835,0.5930525402691034,0
0.9720662431897343,1.0576359492022143,0.5695973287479581,0
1.1969298741195986,1.1709540866167372,0.5721810414576624,0
0.0005698761501918419,0.025181808314338437,0.5890486225480862,0
0.8509200715947853,0.9694996201020298,0.5933869240915618,0
1.1646368922753942,1.1205904699880604,0.6079126549412645,0
0.856868914353845,0.9422512234910276,0.4628967620750975,1
1.2966615883950454,1.3141924959216964,0.36009065848540006,1
0.7931873882228256,0.8430668841761827,0.5352478292400971,1
0.9884480360336491,0.967047308319739,0.5069458559601873,1
0.8243988871961316,0.9391517128874388,0.4483003338962398,1
1.0387262370007286,1.0910277324632953,0.4185358820765005,1
1.2190103994171027,1.1778140293637847,0.4214607540536113,1
1.3854507518049943,1.165415986949429,0.48925167959262156,1
1.1323607339206465,1.1406199021207177,0.417451558079427,1
1.0151917599523084,1.1406199021207177,0.374256514948341,1
0.7712260714049148,0.8771615008156607,0.48075715219813586,1
1.1821984500231835,1.0352365415986948,0.5290715083275793,1
1.0400476915943564,1.1158238172920065,0.40065002606892053,1
1.1553917996953036,1.1809135399673736,0.39737107565091306,1
0.9802676028350003,0.9918433931484502,0.47792705427365034,1
0.0001887792276611247,0.012398042414355628,0.5890486225480862,1
1.0411803669603232,1.0414355628058727,0.46043076855067244,1
1.2163045638206265,0.9825448613376835,0.6042834977085761,1
1.0628899781413526,1.0414355628058727,0.47003119252927644,1
0.9558980619563558,1.1098064796694935,0.525762406902424,0
1.9422672185767333,1.6016525331593825,0.5129143285142398,0
1.1768941706088816,1.172863666014351,0.579581891303528,0
0.9533165471285416,1.097195042400522,0.5364656499887446,0
1.042148316292792,1.1098064796694935,0.5732017135823254,0
1.531207080726385,1.3242009132420092,0.5915597595330985,0
1.5974505951472608,1.3242009132420092,0.6171519854016275,0
4.60984790681113e-05,0.006305718634485758,0.7853981633974483,0
1.1097747850857114,1.1413350728419223,0.5771397510952099,0
4.60984790681113e-05,0.006305718634485758,0.7853981633974483,0
4.60984790681113e-05,0.006305718634485758,0.7853981633974483,0
1.8127765908744087,1.4755381604696673,0.5640477276908696,0
1.8143439391627245,1.4124809741248099,0.6160654678530926,0
0.9579263950353528,1.0593607305936075,0.5782516239866416,0
1.4339392898926702,1.3872580995868669,0.504764365095889,0
1.452102090645506,1.3115894759730378,0.5718389919337006,0
1.5126754921410042,1.3052837573385518,0.6014622356116565,0
0.7956597487156011,0.9458577951728637,0.6024876577884425,0
0.6742363548501958,0.8828006088280062,0.5860833437679122,0
0.6083155297827967,0.8071319852141771,0.6325753274043413,0
1.1335155018057887,1.119265057621222,0.6129626800961668,0
1.322519265985045,1.2043922591867797,0.6176444699901152,0
1.1003706953558168,1.1350293542074366,0.5786251284042312,0
0.7088102141512793,0.9080234833659492,0.5823824344328301,0
0.7161859708021772,0.9174820613176778,0.5763723086190649,0
0.8898389414517525,1.0845836051315505,0.5124574346964895,0
0.9192958695762755,1.0782778864970646,0.5356318243039538,0
0.8369178874815606,1.0215264187866928,0.5433205173175077,0
0.0014751513301795615,0.04414003044140031,0.5129130863003744,0
1.0760039453290122,1.1282198877536336,0.3903070683418546,1
1.1067211497815979,0.9670456180745431,0.5464171746199084,1
1.2018599408200648,1.0764138724996404,0.4789336394031052,1
1.1640975059884457,1.0821700964167507,0.45896371850415624,1
1.1144990841200508,1.102316880126637,0.42349360301102723,1
0.9492461603494434,0.9728018419916535,0.46313770063862697,1
1.318359870367761,1.1051949920851922,0.49835200846434774,1
1.0360433986191349,1.197294574758958,0.33369982062619946,1
1.0797238269691418,1.0936825442509714,0.41678317496412515,1
0.9785543187262223,0.949776946323212,0.5008662226962901,1
0.9767507397491898,0.9325082745718809,0.518630931705448,1
0.8313371847259405,0.9785580659087639,0.4008520038101164,1
0.970269127800479,1.2318319182616204,0.2952360333410576,1
0.8160631252641961,0.8950928191106634,0.4702920775356605,1
0.9223051993800198,1.0476327529140883,0.3880043335900206,1
1.1864731576722558,1.087926320333861,0.4628486531082468,1
1.1114555445963084,1.0361203050798677,0.4780262895740025,1
0.9058475412145978,0.9670456180745431,0.44724062082354693,1
1.2525855995491053,1.1080731040437473,0.4710322491710545,1
0.001803578977032549,0.04029356741977263,0.5129130863003744,1
5.588297736187128,5.245695168749385,0.5579320043501761,0
